play_name,Closest words with Spacy embeddings,spacy_word_2,spacy_word_3,Closest word with custom stopwords embedding,manual_word_2,manual_word_3,Closest word without removing stopwords,with_stopwords_word_2,with_stopwords_word_3
gilbert-rodogune.xml_raw.txt,tourment,ressentiment,courageusement,Pourtant,malheureuse,Malheureusement,Malheureusement,Évidemment,toujours
gilbert-semiramis.xml_raw.txt,éternellement,ressentiment,assentiment,Pourtant,Mais,Malheureusement,Évidemment,toujours,Malheureusement
gilbert-telephonte.xml_raw.txt,désespérement,ressentiment,tourment,Mais,Pourtant,malheureux,mais,Évidemment,toujours
gillet-art-de-regner.xml_raw.txt,désespérement,incommensurablement,heureusement,Mais,Pourtout,vraiment,mais,Évidemment,Evidemment
gillet-campagnard.xml_raw.txt,heureusement,malheureusement,toujours,Mais,Pourtout,Maintenant,mais,Évidemment,toujours
gillet-deniaise.xml_raw.txt,heureusement,désespérement,toujours,Mais,Pourtout,vraiment,mais,Évidemment,toujours
gillet-francion.xml_raw.txt,heureusement,malheureusement,désespérement,Mais,Pourtout,Maintenant,mais,Évidemment,Evidemment
gillot-regnard-marchand-ridicule.xml_raw.txt,gentiment,vraiment,honnêtement,gentiment,vraiment,complimenter,mais,toujours,vraiment
girard-derniere-nuit-de-camille-desmoulins.xml_raw.txt,tourment,précipitemment,désespérement,tourment,malheureux,traîtresse,toujours,sourtout,Malheureusement
giraudoux-amphitryon-38.xml_raw.txt,heureusement,amoureusement,désespérement,vraiment,compliment,toujours,mais,Évidemment,toujours
giraudoux-cantique-des-cantiques.xml_raw.txt,heureusement,malheureusement,toujours,Maintenant,Mais,Pourtout,mais,Évidemment,toujours
giraudoux-impromptu-de-paris.xml_raw.txt,heureusement,justement,Émerveillement,compliment,Justement,Malheureusement,Évidemment,Malheureusement,toujours
giraudoux-l-apollon-de-bellac.xml_raw.txt,heureusement,amoureusement,vraiment,Maintenant,vraiment,Pourtout,mais,Évidemment,toujours
giraudoux-la-guerre-de-troie-n-aura-pas-lieu.xml_raw.txt,heureusement,désespérement,malheureusement,vraiment,Mais,Evidemment,mais,Évidemment,toujours
giraudoux-ondine.xml_raw.txt,heureusement,amoureusement,chatouillement,vraiment,Mais,Maintenant,mais,toujours,Évidemment
glatigny-vers-les-saules.xml_raw.txt,chatouillement,amoureusement,heureusement,Pourtout,chatouilleux,Mais,mais,sourtout,toujours
goetschy-professeur-de-declamation.xml_raw.txt,tendrement,Pareillement,pareillement,Évidement,justement,Pareillement,véritablement,paradoxalement,perpétuellement
gonnet-angelique.xml_raw.txt,heureusement,toujours,vraiment,vraiment,Malheureuse,Pourtout,mais,sourtout,toujours
gonnet-clementine.xml_raw.txt,Émerveillement,heureusement,Emerveillement,Pourtout,Maintenant,bien-entendu,Évidemment,mais,toujours
gonnet-eugenie.xml_raw.txt,heureusement,Émerveillement,Emerveillement,Malheureuse,Maintenant,compliment,mais,toujours,Évidemment
gonnet-euphemie.xml_raw.txt,toujours,heureusement,sincèrement,Mais,Pourtout,Maintenant,mais,toujours,Évidemment
gonnet-juliette-ou-la-danseuse.xml_raw.txt,heureusement,malheureusement,décidément,Mais,Malheureuse,Maintenant,mais,Évidemment,Evidemment
gonnet-lisette.xml_raw.txt,heureusement,toujours,vraiment,Mais,Malheureuse,pleureuse,mais,vraiment,toujours
gosse-auteur-dans-son-menage.xml_raw.txt,amoureusement,compliment,ressentiment,compliment,gentiment,amoureusement,mais,toujours,inconvenant
gouges-cherubin.xml_raw.txt,heureusement,décidément,compliment,vraiment,compliment,sincèrement,mais,Évidemment,toujours
gouges-exclavage-des-noirs.xml_raw.txt,heureusement,désespérement,courageusement,sincèrement,Malheureusement,désespérement,Évidemment,toujours,mais
gouges-moliere-ninon.xml_raw.txt,heureusement,compliment,décidément,compliment,sincèrement,gentiment,Évidemment,toujours,mais
goulard-agis.xml_raw.txt,heureusement,désespérement,honnêtement,Mais,Maintenant,Malheureux,mais,Évidemment,toujours
goullinet-trois-aveugles.xml_raw.txt,vraiment,heureusement,honnêtement,Mais,vraiment,Maintenant,mais,Évidemment,Evidemment
gourmont-theodat.xml_raw.txt,sacramentellement,charnellement,amoureusement,amoureusement,compliment,désespérement,mais,toujours,Évidemment
graffigny-cenie.xml_raw.txt,honnêtement,malheureusement,heureusement,sincèrement,vraiment,honnêtement,mais,Évidemment,toujours
graffigny-phaza.xml_raw.txt,honnêtement,heureusement,malheureusement,vraiment,sincèrement,Evidemment,mais,Évidemment,toujours
graffigny-ziman-zenise.xml_raw.txt,vraiment,honnêtement,toujours,vraiment,Pourtout,sincèrement,mais,Évidemment,Evidemment
grandval-eunuque.xml_raw.txt,heureusement,amoureusement,malheureusement,Mais,Maintenant,Pourtout,mais,Évidemment,toujours
grandval-luxurieux.xml_raw.txt,heureusement,malheureusement,toujours,Mais,Maintenant,vraiment,mais,Évidemment,toujours
grandval-temperament.xml_raw.txt,heureusement,amoureusement,chatouillement,Mais,Pourtout,vraiment,mais,toujours,Évidemment
grenet-dancourt-la-chasse.xml_raw.txt,désespérement,heureusement,chatouillement,Mais,Pourtout,Surtout,Évidemment,Evidemment,toujours
grenet-dancourt-paris.xml_raw.txt,heureusement,tranquillement,bellement,heureusement,gentillement,Heureusement,mais,vraiment,toujours
gresset-edouard-iii.xml_raw.txt,désespérement,ressentiment,incommensurablement,Pourtant,ressentiment,Malheureusement,Évidemment,mais,toujours
grevin-cesar.xml_raw.txt,courageusement,glorieusement,désespérement,Pourtant,Malheureusement,Pourtout,Malheureusement,Évidemment,toujours
grevin-tresoriere.xml_raw.txt,heureusement,honnêtement,justement,Mais,Maintenant,Pourtout,mais,Évidemment,Evidemment
grosclaude-peche-a-la-ligne.xml_raw.txt,Pareillement,heureusement,chatouillement,Pareillement,Curieusement,justement,véritablement,paradoxalement,indiscutablement
gudin-lothaire.xml_raw.txt,désespérement,courageusement,tourment,désespérement,ressentiment,désespéremment,toujours,Évidemment,mais
guerin-de-bouscal-dom-quixote-2.xml_raw.txt,heureusement,désespérement,malheureusement,Mais,Pourtout,vraiment,mais,Évidemment,Evidemment
guerin-de-bouscal-dom-quixote.xml_raw.txt,heureusement,désespérement,décidément,Mais,Pourtout,Pourtant,Évidemment,toujours,Malheureusement
guerin-de-bouscal-fils-desavoue.xml_raw.txt,ressentiment,désespérement,incommensurablement,Mais,Pourtant,Pourtout,mais,Évidemment,Evidemment
guerin-de-bouscal-la-mort-de-brute-et-de-porcie.xml_raw.txt,courageusement,désespérement,incommensurablement,Malheureusement,désespérement,ressentiment,Malheureusement,Évidemment,toujours
gueudeville-dialogues-de-lahontan-1704.xml_raw.txt,justement,heureusement,incommensurablement,justement,certainement,assentiment,réellement,Évidemment,certainement
gueullette-amant-cochemard.xml_raw.txt,vraiment,surprendrais,gentiment,quelqu,quelqu',moi,mais,toujours,vraiment
gueullette-amant-poussif.xml_raw.txt,amoureusement,heureusement,compliment,compliment,inquiette,gentiment,mais,Évidemment,toujours
gueullette-arlequin-pluton.xml_raw.txt,heureusement,amoureusement,toujours,vraiment,Mais,Maintenant,mais,toujours,Évidemment
gueullette-caracataca.xml_raw.txt,vraiment,heureusement,braiment,vraiment,compliment,gentiment,mais,toujours,Evidemment
gueullette-chapeau-de-fortunatus.xml_raw.txt,heureusement,vraiment,braiment,vraiment,plaisanter,Evidemment,mais,Evidemment,Évidemment
gueullette-chaste-isabelle.xml_raw.txt,vraiment,surprendrais,penserais,penserais,vraiment,surprendrais,mais,Évidemment,Evidemment
gueullette-confiance-des-cocus.xml_raw.txt,vraiment,peut-être,braiment,vraiment,pourquoi,plaisanter,mais,Évidemment,Evidemment
gueullette-fausses-envies.xml_raw.txt,heureusement,vraiment,toujours,Mais,vraiment,Maintenant,mais,toujours,vraiment
gueullette-isabelle-grosse-par-vertu.xml_raw.txt,vraiment,heureusement,honnêtement,vraiment,compliment,Pourtout,mais,Évidemment,Evidemment
gueullette-leandre-fiacre.xml_raw.txt,vraiment,penserais,braiment,vraiment,penserais,pardonnerais,mais,Évidemment,toujours
gueullette-leandre-hongre.xml_raw.txt,vraiment,penserais,gentiment,vraiment,gentiment,penserais,mais,toujours,Évidemment
gueullette-marchand-de-merde.xml_raw.txt,vraiment,braiment,penserais,vraiment,penserais,quelqu,mais,Évidemment,Evidemment
gueullette-parade-1.xml_raw.txt,heureusement,vraiment,toujours,Mais,Maintenant,Pourtout,mais,toujours,Évidemment
gueullette-parade-2.xml_raw.txt,vraiment,heureusement,braiment,Mais,vraiment,Maintenant,mais,Évidemment,Evidemment
guibert-filles-a-marier.xml_raw.txt,vraiment,heureusement,toujours,Mais,Pourtout,Maintenant,mais,Évidemment,toujours
guimont-de-la-touche-iphigenie.xml_raw.txt,tourment,désespérement,précipitemment,ressentiment,tourment,désespérement,toujours,sourtout,mais
guyot-de-merville-consentement-force.xml_raw.txt,honnêtement,justement,décidément,vraiment,compliment,sincèrement,mais,Évidemment,toujours
hardy-corine.xml_raw.txt,heureusement,malheureusement,désespérement,Malheureuse,Pourtant,Pourtout,Évidemment,toujours,mais
hardy-dorise.xml_raw.txt,incommensurablement,pressentiment,ressentiment,incommensurable,ressentiment,Émerveillement,Malheureusement,Évidemment,infailliblement
hardy-meleagre.xml_raw.txt,incommensurablement,courageusement,heureusement,Émerveillement,ressentiment,tourment,véritablement,paradoxalement,perpétuellement
haren-agon.xml_raw.txt,courageusement,glorieusement,désespérement,Pourtant,Malheureusement,Mais,Malheureusement,Évidemment,toujours
harny-petit-maitre-province.xml_raw.txt,heureusement,compliment,amoureusement,Mais,Pourtout,Maintenant,mais,Évidemment,toujours
harny-sybille.xml_raw.txt,décidément,amoureusement,heureusement,Malheureuse,Pourtout,Maintenant,mais,Évidemment,toujours
hauteroche-amant-flatte-point.xml_raw.txt,honnêtement,décidément,heureusement,Mais,Pourtout,Maintenant,mais,Évidemment,toujours
hauteroche-cocher-suppose.xml_raw.txt,honnêtement,heureusement,compliment,vraiment,Pourtout,Mais,mais,Évidemment,toujours
hauteroche-deuil.xml_raw.txt,heureusement,malheureusement,désespérement,Mais,Maintenant,Pourtant,mais,Évidemment,toujours
heilly-le-neveu-de-la-marquise.xml_raw.txt,heureusement,malheureusement,toujours,compliment,vraiment,Malheureuse,mais,toujours,Évidemment
henault-marius-a-cirte.xml_raw.txt,désespérement,courageusement,précipitemment,malheureux,Malheureusement,Pourtant,toujours,mais,Évidemment
henault-temple-des-chimeres.xml_raw.txt,Émerveillement,merveillement,Emerveillement,Émerveillement,merveillement,Emerveillement,Évidemment,véritablement,incommensurablement
hervieux-paul-et-pauline.xml_raw.txt,heureusement,malheureusement,toujours,Mais,Maintenant,Pourtout,mais,toujours,Évidemment
hervilly-de-calais-a-douvres.xml_raw.txt,heureusement,chatouillement,vraiment,Mais,Il,mais,mais,vraiment,sourtout
hervilly-docteur-sans-pareil.xml_raw.txt,amoureusement,heureusement,paresseusement,Mais,Pourtout,Pourtant,mais,toujours,sourtout
hervilly-la-soupiere.xml_raw.txt,heureusement,compliment,amoureusement,Mais,Pourtout,compliment,mais,toujours,vraiment
hervilly-laitiere.xml_raw.txt,vraiment,heureusement,amoureusement,Mais,vraiment,Pourtout,mais,vraiment,toujours
hervilly-les-revanches-de-l-escalier.xml_raw.txt,heureusement,gentillement,toujours,compliment,vraiment,Maintenant,mais,toujours,Évidemment
hervilly-magister.xml_raw.txt,amoureusement,heureusement,décidément,Mais,Pourtout,Pourtant,mais,sourtout,toujours
hervilly-malade-reel.xml_raw.txt,heureusement,amoureusement,paresseusement,Mais,Pourtout,Pourtant,mais,sourtout,toujours
hervilly-moliere-en-prison.xml_raw.txt,heureusement,amoureusement,compliment,Mais,Pourtout,Maintenant,mais,toujours,sourtout
hervilly-pere-et-fils.xml_raw.txt,heureusement,chatouillement,paresseusement,Mais,Pourtout,Pourtant,mais,toujours,sourtout
hervilly-silence-dans-les-rangs.xml_raw.txt,heureusement,amoureusement,gentiment,Mais,Pourtout,inquiette,mais,vraiment,toujours
hervilly-soupe.xml_raw.txt,chatouillement,tressaillement,heureusement,Pourtout,chatouilleux,sourtout,sourtout,mais,toujours
hoffman-original.xml_raw.txt,vraiment,toujours,honnêtement,Mais,Pourtout,vraiment,mais,Évidemment,Evidemment
hoffman-phedre.xml_raw.txt,tourment,éternellement,ressentiment,Malheureux,malheureux,traîtresse,mais,toujours,sourtout
houssaye-la-comedie-a-la-fenetre.xml_raw.txt,amoureusement,toujours,heureusement,Maintenant,Malheureuse,Pourtout,mais,Évidemment,toujours
hugo-burgraves.xml_raw.txt,précipitemment,amoureusement,tourment,Pourtant,amoureusement,inquiette,mais,toujours,sourtout
hugo-etre-aime.xml_raw.txt,amoureusement,tourment,inconnaissable,diable,rhomme,inconnaissable,mais,toujours,Évidemment
hugo-hernani.xml_raw.txt,amoureusement,précipitemment,paresseusement,Mais,Malheureux,inquiette,mais,toujours,sourtout
hugo-l-enroleur-politique.xml_raw.txt,décidément,heureusement,courageusement,Pourtant,compliment,Pourtout,mais,Évidemment,toujours
hugo-les-deux-ages.xml_raw.txt,amoureusement,éternellement,passionément,LE,PETIT,AMOUREUX,toujours,mais,sourtout
hugo-les-gueux.xml_raw.txt,amoureusement,désespérement,sacramentellement,rhomme,inconnaissable,diable,mais,Malheureusement,paradoxalement
hugo-prologue.xml_raw.txt,bienheureux,Éternellement,tourment,LA,UNE,CETTE,.,</s>,du
hugo-ruy-blas.xml_raw.txt,amoureusement,heureusement,précipitemment,Mais,Pourtout,Maintenant,mais,toujours,sourtout
hugo-sur-la-lisiere-d-un-bois.xml_raw.txt,amoureusement,merveillement,Émerveillement,merveilleuse,Inconnaissable,Ineffable,imprégnant,déconnant,sourtout
hugues-boite-a-musique.xml_raw.txt,amoureusement,chatouillement,paresseusement,Mais,Pourtout,inquiette,mais,toujours,sourtout
hugues-cendrillon.xml_raw.txt,chatouillement,amoureusement,paresseusement,pleureuse,chatouilleuse,Maintenant,mais,sourtout,toujours
hugues-la-maison-des-dimanches.xml_raw.txt,paresseusement,amoureusement,chatouillement,inquiette,tressaille,chatouilleux,mais,toujours,sourtout
hugues-nuit-moliere.xml_raw.txt,amoureusement,rêveusement,tourment,pleureuse,sourtout,amoureusement,sourtout,toujours,mais
hugues-tyl.xml_raw.txt,heureusement,amoureusement,paresseusement,Mais,Maintenant,Pourtout,mais,toujours,Évidemment
hus-ingenu.xml_raw.txt,courageusement,tendrement,décidément,Amoureusement,amoureusement,tendrement,véritablement,perpétuellement,inséparablement
imbert-inauguration.xml_raw.txt,Émerveillement,Emerveillement,emerveillement,Pourtout,Toutant,Pourtant,Évidemment,Malheureusement,mais
imbert-poinsinet-moliere.xml_raw.txt,décidément,incommensurablement,désespérement,Mais,Pourtant,Pourtout,Évidemment,Malheureusement,Pourtant
jacquelin-philidor-pradon.xml_raw.txt,heureusement,décidément,compliment,Pourtout,Pourtant,Mais,mais,Évidemment,toujours
jacquelin-rougemont-l-amour-al-anglaise.xml_raw.txt,heureusement,honnêtement,vraiment,vraiment,Pourtout,Evidemment,mais,Évidemment,toujours
jaquelin-soliman.xml_raw.txt,ressentiment,désespérement,incommensurablement,Mais,Pourtant,Pourtout,mais,Évidemment,toujours
jarry-ubu-roi.xml_raw.txt,heureusement,désespérement,malheureusement,Mais,Maintenant,Alors,mais,toujours,Évidemment
jeannet-moliere-en-menage.xml_raw.txt,honnêtement,heureusement,toujours,Mais,Pourtout,vraiment,mais,Évidemment,toujours
jodelle-cleopatre.xml_raw.txt,tourment,désespérement,courageusement,Pourtant,Malheureux,malheureuse,Malheureusement,toujours,Évidemment
jodelle-didon.xml_raw.txt,désespérement,tourment,éternellement,tourment,désespérement,ressentiment,toujours,Malheureusement,Évidemment
jodelle-eugene.xml_raw.txt,heureusement,désespérement,malheureusement,Mais,Pourtout,Pourtant,Évidemment,mais,Evidemment
joliet-moliere.xml_raw.txt,amoureusement,orgueilleusement,enchantement,Mais,Malheureuse,Pourtout,sourtout,mais,toujours
joly-adrienne-lecouvreur.xml_raw.txt,amoureusement,chatouillement,précipitemment,inquiette,Mais,chatouilleux,mais,sourtout,toujours
joly-cinq-mars.xml_raw.txt,tressaillement,chatouillement,précipitemment,inquiette,Pourtant,Pourtout,mais,Malheureusement,sourtout
joly-fouquet-a-la-bastille.xml_raw.txt,orgueilleusement,précipitemment,glorieusement,Pourtant,rependant,tourment,Malheureusement,rependant,sourtout
joly-moliere.xml_raw.txt,amoureusement,paresseusement,heureusement,amoureusement,Amoureusement,Toutant,mais,toujours,sourtout
joly-salomon.xml_raw.txt,tourment,Émerveillement,Emerveillement,Toutant,Émerveillement,admirable,sourtout,toujours,mais
jouy-gerny-les-bis.xml_raw.txt,heureusement,simplement,gaiment,Simplement,simplement,compliment,véritablement,pernicieusement,paradoxalement
jouy-les-bancs-de-la-promenade.xml_raw.txt,recollement,Pareillement,Dépouillement,accolement,Dépouillement,appointement,perpétuellement,véritablement,paradoxalement
jouy-sermet-ah-mince.xml_raw.txt,,c,asse,,sourrire,chatouilleux,vraimant,sourtout,toujour
kolb-soubrette-de-moliere.xml_raw.txt,amoureusement,bellement,merveilleusement,Pourtout,sourtout,Pourtant,mais,sourtout,Évidemment
l-affichard-acteurs-deplaces.xml_raw.txt,heureusement,compliment,décidément,complimente,compliment,Malheureuse,mais,Évidemment,toujours
l-estoile-belle-esclave.xml_raw.txt,désespérement,heureusement,incommensurablement,Mais,Pourtant,Pourtout,Évidemment,toujours,Malheureusement
l-estoile-intrigue-des-filous.xml_raw.txt,heureusement,malheureusement,désespérement,Mais,Pourtout,vraiment,mais,Évidemment,toujours
l-estoile-maistre-galimathias.xml_raw.txt,heureusement,toujours,amoureusement,vraiment,Maintenant,Pourtout,mais,Évidemment,Evidemment
la-calprenede-bradamante.xml_raw.txt,heureusement,incommensurablement,désespérement,Mais,Pourtant,Pourtout,Évidemment,mais,toujours
la-calprenede-clarionte.xml_raw.txt,incommensurablement,désespérement,heureusement,Mais,Pourtout,Pourtant,Évidemment,mais,Evidemment
la-calprenede-comte-d-essex.xml_raw.txt,ressentiment,incommensurablement,désespérement,Mais,Pourtout,Pourtant,mais,Évidemment,toujours
la-calprenede-edouard.xml_raw.txt,incommensurablement,ressentiment,désespérement,Mais,Pourtout,Pourtant,mais,Évidemment,Evidemment
la-calprenede-enfants-d-herode.xml_raw.txt,ressentiment,incommensurablement,assentiment,Mais,Pourtant,Malheureusement,Évidemment,Malheureusement,Evidemment
la-calprenede-hermenegilde.xml_raw.txt,incommensurablement,souverainement,pareillement,souverainement,assentiment,incommensurablement,Évidemment,toujours,Malheureusement
la-calprenede-jeanne.xml_raw.txt,incommensurablement,ressentiment,désespérement,Mais,Pourtant,Pourtout,Évidemment,Evidemment,toujours
la-calprenede-mort-mitrhidate.xml_raw.txt,désespérement,incommensurablement,heureusement,Mais,Pourtant,Malheureusement,mais,Évidemment,toujours
la-calprenede-phalante.xml_raw.txt,ressentiment,désespérement,incommensurablement,Mais,Pourtout,malheureuse,mais,toujours,Évidemment
la-chapelle-zaide.xml_raw.txt,ressentiment,désespérement,décidément,Pourtant,Malheureusement,ressentiment,Évidemment,toujours,mais
la-croix-guerre-comique.xml_raw.txt,justement,heureusement,décidément,compliment,décidément,Pourtant,Évidemment,Malheureusement,pourtant
la-fontaine-achille.xml_raw.txt,désespérement,incommensurablement,heureusement,sincèrement,Malheureusement,Evidemment,Évidemment,toujours,mais
la-fontaine-astree.xml_raw.txt,Émerveillement,amoureusement,enchantement,Émerveillement,merveillement,Emerveillement,Évidemment,toujours,Evidemment
la-fontaine-climene.xml_raw.txt,heureusement,toujours,décidément,vraiment,Pourtout,Evidemment,mais,Évidemment,toujours
la-fontaine-daphne.xml_raw.txt,amoureusement,Émerveillement,merveillement,compliment,amoureusement,Émerveillement,Évidemment,toujours,Evidemment
la-fontaine-eunuque.xml_raw.txt,heureusement,décidément,malheureusement,vraiment,Pourtout,Mais,mais,Évidemment,toujours
la-fontaine-florentin.xml_raw.txt,heureusement,décidément,désespérement,Mais,Pourtout,Pourtant,mais,Évidemment,toujours
la-fontaine-galatee.xml_raw.txt,amoureusement,Émerveillement,désespérement,Pourtout,vraiment,Mais,mais,Évidemment,Evidemment
la-fontaine-ragotin.xml_raw.txt,heureusement,désespérement,chatouillement,Maintenant,Pourtout,Malheureuse,mais,Évidemment,toujours
la-fontaine-rieurs-du-beau-richard.xml_raw.txt,compliment,heureusement,honnêtement,LE,PETIT,MABILLE,puisque,Évidemment,mais
la-forge-joueuse-dupee.xml_raw.txt,heureusement,malheureusement,toujours,Mais,vraiment,Pourtout,mais,Évidemment,toujours
la-fosse-manlius.xml_raw.txt,désespérement,ressentiment,courageusement,Pourtant,Malheureusement,Mais,Évidemment,toujours,mais
la-fossem-ecole-de-la-raison.xml_raw.txt,honnêtement,toujours,justement,Pourtout,vraiment,Mais,Évidemment,Evidemment,toujours
la-harpe-comte-de-warwick.xml_raw.txt,désespérement,décidément,ressentiment,Mais,Malheureux,Pourtant,mais,toujours,Évidemment
la-harpe-melanie.xml_raw.txt,désespérement,heureusement,ressentiment,Mais,Pourtout,Pourtant,mais,toujours,Évidemment
la-harpe-moliere.xml_raw.txt,heureusement,justement,décidément,Pourtout,Pourtant,Mais,Évidemment,mais,toujours
la-harpe-muses-rivales.xml_raw.txt,Émerveillement,Emerveillement,orgueilleusement,Pourtant,Mais,Pourtout,Évidemment,Malheureusement,mais
la-harpe-philoctete.xml_raw.txt,désespérement,heureusement,courageusement,Malheureusement,Malheureux,Pourtant,mais,toujours,Évidemment
la-mesnardiere-alinde.xml_raw.txt,désespérement,ressentiment,incommensurablement,désespérement,ressentiment,désespéremment,mais,toujours,Évidemment
la-motte-amadis.xml_raw.txt,enchantement,désespérement,tourment,Malheureux,désespérement,Émerveillement,toujours,mais,sourtout
la-motte-canente.xml_raw.txt,Émerveillement,enchantement,Emerveillement,Émerveillement,Emerveillement,merveillement,toujours,Évidemment,quelquefois
la-motte-carnaval-folie.xml_raw.txt,Émerveillement,Emerveillement,merveillement,Tendresse,Émerveillement,Amoureusement,Évidemment,toujours,Malheureusement
la-motte-ines-de-castro.xml_raw.txt,désespérement,ressentiment,assentiment,Mais,Malheureusment,malheureusment,mais,Évidemment,toujours
la-motte-machabees.xml_raw.txt,désespérement,ressentiment,tourment,Mais,Pourtant,malheureux,mais,toujours,Évidemment
la-motte-magnifique.xml_raw.txt,honnêtement,heureusement,malheureusement,compliment,honnêtement,vraiment,mais,Évidemment,toujours
la-motte-matrone-d-ephese.xml_raw.txt,heureusement,malheureusement,toujours,vraiment,malheureuse,toujours,mais,toujours,Évidemment
la-motte-omphale.xml_raw.txt,tourment,ressentiment,enchantement,Malheureux,ressentiment,tourment,toujours,mais,sourtout
la-motte-scanderberg.xml_raw.txt,Émerveillement,enchantement,ressentiment,Malheureux,Pourtout,bien-entendu,toujours,Évidemment,mais
la-thuilerie-crispin-bel-esprit.xml_raw.txt,décidément,heureusement,honnêtement,Mais,Pourtout,Pourtant,mais,Évidemment,Evidemment
la-thuilerie-hercule.xml_raw.txt,désespérement,ressentiment,décidément,Mais,malheureuse,Malheureux,mais,toujours,Évidemment
la-thuilerie-soliman.xml_raw.txt,désespérement,décidément,ressentiment,Mais,Pourtant,Pourtout,mais,Évidemment,toujours
labaume-messe-de-gnide.xml_raw.txt,Émerveillement,amoureusement,éternellement,Émerveillement,Amoureusement,Emerveillement,toujours,Malheureusement,perpétuellement
labiche-coup-de-rasoir.xml_raw.txt,heureusement,gentillement,chatouillement,Mais,Maintenant,mais,mais,vraiment,car
labiche-jolly-baron-de-fourchevif.xml_raw.txt,heureusement,compliment,gentillement,Mais,Maintenant,Pourtout,mais,vraiment,toujours
labiche-l-avocat-d-un-grec.xml_raw.txt,heureusement,compliment,gentillement,Mais,Maintenant,Alors,mais,vraiment,car
labiche-legouve-cigale-chez-les-fourmis.xml_raw.txt,heureusement,compliment,honnêtement,Maintenant,Mais,vraiment,mais,vraiment,toujours
labiche-leroy-brulons-voltaire.xml_raw.txt,heureusement,gentillement,compliment,Mais,Maintenant,vraiment,mais,vraiment,Evidemment
labiche-leroy-il-est-de-la-police.xml_raw.txt,heureusement,compliment,gentillement,Mais,Maintenant,Alors,mais,vraiment,toujours
labiche-michel-deux-timides.xml_raw.txt,heureusement,gentillement,compliment,Mais,Maintenant,Pourtout,mais,vraiment,toujours
laboullaye-cormon-corneille-rotrou.xml_raw.txt,décidément,heureusement,compliment,Mais,Pourtant,compliment,mais,toujours,vraiment
lafont-lesage-querelle-des-theatres.xml_raw.txt,Émerveillement,Emerveillement,Amoureusement,LA,RUELLE,JOELLE,Évidemment,perpétuellement,véritablement
lafont-naufrage.xml_raw.txt,heureusement,désespérement,précipitemment,Mais,Pourtant,Pourtout,mais,Évidemment,toujours
lafont-trois-freres-rivaux.xml_raw.txt,compliment,décidément,heureusement,Mais,Maintenant,Malheureux,mais,toujours,Évidemment
laforgue-noce-de-pierrot.xml_raw.txt,chatouillement,amoureusement,paresseusement,chatouillement,Toutant,tressaillement,imperturbablement,véritablement,","
laforgue-nuit-de-noces.xml_raw.txt,chatouillement,amoureusement,paresseusement,chatouillement,sourtout,paresseusement,mais,sourtout,toujours
lagarde-l-hermitte-le-politicomane.xml_raw.txt,souverainement,courageusement,assentiment,Pourtant,assentiment,Gentiment,",",véritablement,perpétuellement
lagrange-chancel-amasis.xml_raw.txt,désespérement,précipitemment,heureusement,Malheureusement,Pourtant,Mais,Évidemment,toujours,mais
lagrange-chancel-meleagre.xml_raw.txt,désespérement,incommensurablement,ressentiment,Mais,Pourtout,Pourtant,Évidemment,toujours,mais
lagrange-chancel-oreste.xml_raw.txt,précipitemment,tourment,désespérement,ressentiment,Malheureusement,Pourtant,Évidemment,toujours,Malheureusement
laignelot-agis.xml_raw.txt,courageusement,glorieusement,éternellement,assentiment,ressentiment,Désespérant,toujours,Évidemment,Malheureusement
lambert-collaboration.xml_raw.txt,décidément,toujours,heureusement,Mais,Pourtout,Pourtant,mais,toujours,Évidemment
lamy-barbier-janot-le-finaud.xml_raw.txt,braiment,chatouillement,déconne,sourrire,vraiment,embrouille,mais,sourtout,quelquechose
landois-silvie.xml_raw.txt,malheureusement,honnêtement,heureusement,vraiment,compliment,Evidemment,mais,Évidemment,Evidemment
lantier-impatient.xml_raw.txt,heureusement,toujours,honnêtement,Mais,Pourtout,Maintenant,mais,Évidemment,toujours
laujon-hero-leandre.xml_raw.txt,enchantement,Émerveillement,Emerveillement,Émerveillement,Emerveillement,merveillement,toujours,Évidemment,surtout
launay-francais-chez-les-hurons.xml_raw.txt,heureusement,toujours,malheureusement,vraiment,compliment,plaisanter,mais,toujours,Évidemment
launay-la-lettre-rose.xml_raw.txt,heureusement,toujours,vraiment,Mais,Malheureuse,Pourtout,mais,vraiment,sourtout
le-boulanger-chalussay-elomire-hypocondre.xml_raw.txt,heureusement,malheureusement,désespérement,Mais,Pourtout,vraiment,mais,Évidemment,Evidemment
le-franc-didon.xml_raw.txt,désespérement,courageusement,ressentiment,désespérement,ressentiment,Malheureusement,Évidemment,toujours,Malheureusement
le-noble-cibisme.xml_raw.txt,souverainement,noblement,salutairement,souverainement,assentiment,noblement,véritablement,paradoxalement,indiscutablement
le-noble-entretien-scarron-moliere.xml_raw.txt,orgueilleusement,accoutument,heureusement,Heureusement,Malheureusement,compliment,Évidemment,Malheureusement,toujours
le-senne-reveil-corneille.xml_raw.txt,orgueilleusement,majestueusement,impétueusement,Merveilleusement,enchantement,Amoureusement,perpétuellement,inséparablement,véritablement
le-tellier-dom-juan.xml_raw.txt,amoureusement,heureusement,Émerveillement,Malheureux,Maintenant,Pourtout,toujours,Évidemment,Malheureusement
le-vayer-grand-selim.xml_raw.txt,ressentiment,incommensurablement,désespérement,Mais,Pourtant,malheureusment,mais,Évidemment,toujours
